"SAMPLE","TRAIT_1","TRAIT_2","TRAIT_3","TRAIT_4","TRAIT_5","TRAIT_6","TRAIT_7","TRAIT_8","TRAIT_9","TRAIT_10"
"SAMPLE_162",128.190553121739,126.271921840294,43.3575683179778,56.412358446364,74.6562954852547,93.2081165041313,91.7513163445358,136.888643365846,86.8511456221497,55.9320932295018
"SAMPLE_163",127.910161013272,123.180128010527,44.3155246896166,63.1760539697548,75.9858467476228,86.6919292362868,92.6125718758636,123.089229230475,94.1201586256151,55.1198410859582
"SAMPLE_164",130.345552949645,127.103037573985,43.4813656744053,61.3607229155359,72.1155653729098,91.4953310068711,95.17503804394,129.494583533098,95.7750531611292,66.9100549884463
"SAMPLE_165",127.928605739317,122.893785938645,42.204869653831,63.9177010851882,68.6293120394275,96.4255736348027,89.707130744676,150.336583069342,94.84368232846,55.8883613209853
"SAMPLE_166",129.294839396037,122.159854585108,42.2510154249022,67.8243161316869,71.4015277848014,95.0944462526001,83.2930993940863,130.401900219626,100.928200052102,59.0200131795429
"SAMPLE_167",123.183787335294,105.660248233382,38.6374342392642,65.9761558818209,70.434583532516,99.4778363515505,93.4338946947592,121.047292971207,99.4300860747912,49.9735549779318
"SAMPLE_168",141.225190669838,118.23876701755,42.6532391052849,61.9126945393151,76.2792997959674,104.268562841778,97.0570391825969,127.577866020042,94.8430316914302,53.9944429763279
"SAMPLE_169",121.937734622266,129.247730975292,41.11832229674,71.4857517307074,69.4291667500664,85.758765094673,95.3831945933513,126.363222909069,100.271756250673,61.0084280511199
"SAMPLE_170",118.508000583737,133.787777670098,45.3436021329721,64.6233084782648,81.6157463065568,88.8329718908885,94.8957168963234,131.549236277949,102.662734291445,50.3426690230236
"SAMPLE_171",139.949491358063,122.075306999345,45.8328489891711,65.8869429767605,79.3847180194051,89.1299725951138,92.791030820461,123.484853596948,97.0531628585082,60.100499660787
"SAMPLE_172",129.161470244024,126.560104581907,41.9992525039241,68.0411628098744,73.0585983121784,95.3782104622942,95.167294453835,119.71808384998,98.0129595773187,56.2128745615337
"SAMPLE_173",117.987874424454,118.688182026779,48.6635641149694,61.2268394956293,67.2847400859246,99.3770459557178,94.6003487568268,135.101091049284,95.5000117624504,53.0838311651257
"SAMPLE_174",126.467572315571,113.16925170928,46.6483061901995,67.0387103066454,59.5281104056103,84.8817878553517,97.3264782938779,133.585555262338,98.9167288496978,56.5399285853344
"SAMPLE_175",116.189752099124,130.08503797333,44.8890135792718,70.1403161408406,76.1579944852803,91.3101677631096,107.943783099239,139.698017157049,94.1967353435312,48.6546315021046
"SAMPLE_176",119.860456516913,126.7778262185,47.2593166573854,74.0411155099286,78.5211122924786,97.4398793362034,95.2883800847456,129.07638373501,103.77908721024,54.8591661647528
"SAMPLE_177",123.710200865982,119.246691970059,42.6607858828062,72.4265499384734,77.3978291188662,96.6381085006926,77.989210380697,139.317560462885,94.8359274159949,57.2617603528157
"SAMPLE_178",118.642230383237,124.094066076705,36.8378111492755,64.6480566587228,73.9919071810066,87.4767144885792,96.4104030877838,122.569996299812,90.2882172341029,52.9683245694445
"SAMPLE_179",130.203838765576,125.23756844726,39.2821090820686,69.5920157070598,72.7626874824902,76.6895373005542,98.3277344990854,120.865920046812,91.1659957879895,52.7235454472243
"SAMPLE_180",115.038109168259,122.655433634201,40.3747250417205,61.8266712852887,67.6622421118371,100.909579996123,107.616889321366,125.494549273169,101.679588535814,54.0979955761501
"SAMPLE_181",113.917905257069,118.67373285862,42.4676086892515,67.9293511278713,68.0985916837689,93.2559785251273,99.5149852940746,118.592228073271,99.1795557151015,52.6545166384662
"SAMPLE_182",124.463102024736,114.71869322257,42.090799945999,57.4156348545831,78.2938562958844,89.9119492380576,91.4023229687868,125.293455352864,102.727069318606,62.4375713617562
"SAMPLE_183",105.40724096024,114.295402962857,42.2858813525641,70.2357667470233,81.0883079842757,98.6392199256656,87.6586058750706,116.362661604095,89.3141826452275,58.813500143001
"SAMPLE_184",124.87123924405,120.835173794517,40.6401764462386,76.5660813462036,74.3255435048978,80.3929294416943,95.1027448111339,122.992140804748,94.493882386827,56.9536595362197
"SAMPLE_185",110.854326280798,105.506589659925,43.3579903635593,69.5198432139674,70.8083189474722,99.6836759276165,89.8468002996922,136.536778013269,99.72329755603,52.4389367148139
"SAMPLE_186",122.380067977771,120.202390814631,44.3827117178579,61.0748784180816,76.7409431631387,95.1271790669663,98.8308895947365,125.421458032058,106.875250377551,58.3830753973371
"SAMPLE_187",142.956138911461,116.472026102695,40.9220022593951,70.6739957613426,66.1532927624547,85.7073323648333,94.1999862267383,119.657214845571,92.5129933329057,55.9062104541142
"SAMPLE_188",123.817240598173,125.711533384769,40.4443989625262,66.2123514701759,71.650090033136,102.354121868656,90.7118314527942,141.495358595099,86.5938138137458,58.2620855562642
"SAMPLE_189",115.594416362525,109.400497041454,39.6547632902052,70.7955248227337,64.1659495623159,104.612854957653,99.7533240855599,139.499729315969,98.3149792562122,51.4512142497489
"SAMPLE_190",127.393222649061,113.559954125949,41.9814323221629,68.3304783389062,68.1964009469432,95.8036691835554,99.2002109159597,120.051380222942,97.2908745954157,53.932820192146
"SAMPLE_191",129.016782626978,115.300785522333,47.7973952409756,70.4293925757859,70.902971983073,93.7866425991031,92.2559464294455,122.549081164589,96.2632409489466,51.3744409891279
"SAMPLE_192",122.950613333073,126.625689339268,43.5193438449896,79.8670205556566,76.5523448160483,89.7072739313311,98.7436784073933,115.355109098498,111.135928491173,55.4896444287896
"SAMPLE_193",114.988232695375,120.693947959184,45.0453076609036,62.5840392683764,68.3860368940889,92.4843557324893,91.0868513094686,129.843732567053,89.3395107117876,52.2877854880208
"SAMPLE_194",119.280592105007,120.241677223999,42.4139362398916,67.6737575661939,69.491447353798,94.3373517187776,96.869455531283,131.839412012446,91.2150718108397,51.7195940495397
"SAMPLE_195",121.067106239773,121.510528085804,38.3310570239567,65.6266928493604,74.0544609097836,91.9486384586836,96.607502292804,134.340023306296,99.1933471041256,51.6788780335323
"SAMPLE_196",114.784722286529,127.145869227094,45.6127221186795,67.4553970385507,80.5436721094102,94.168843923458,98.650364057956,133.651010978552,91.1543195166873,51.6265667545389
"SAMPLE_197",117.710773554124,132.647108135811,40.9832224023447,75.8159044734446,77.0228272569856,99.237180853295,92.2511773691482,133.420880972148,94.2826770391273,50.2623314361147
"SAMPLE_198",119.711315376801,118.682839554974,42.0611242147879,72.5329828369955,72.4321103355714,87.655212911138,96.6183337246552,136.373813408247,92.0435258876684,52.1061690494555
"SAMPLE_199",130.913852566462,114.752022594551,42.0779927691361,68.9724383786865,72.1974463457887,94.8725976850563,90.3988537969096,124.79043842597,99.4421892676399,52.7849747388427
"SAMPLE_200",113.853220575107,112.46635766534,44.6172451461381,73.2437798653874,74.6361711713379,90.9569572541385,105.187115893462,137.327640745922,101.559211700946,53.7297430728087
"SAMPLE_201",118.971035693002,125.043691340874,41.774831585648,74.1207293289505,70.3470211199883,92.170788668193,97.7600470949352,127.239009832284,93.7879623428459,63.4937012056875
"SAMPLE_202",131.266463816947,123.425919438821,44.3471693394258,79.9129773437005,71.8353877794019,80.7704862915853,98.6733038364507,141.755918226991,97.908732162108,59.8247923157596
"SAMPLE_203",109.051908642931,138.427808782697,38.2891986681566,72.9817428653852,69.853099581895,107.400744432959,89.263275833836,122.522411945177,89.9633514268763,50.0290563862386
"SAMPLE_204",118.70462177567,133.69905401215,39.0549410251763,58.2450183583015,69.3996042908223,98.7810510397677,101.164025321053,114.975750656544,108.524978373384,53.1850160768892
"SAMPLE_205",132.208171436061,113.271083274319,38.9369244401399,69.7308192761992,74.8528134936169,102.33484463978,83.8300158010629,136.457234233099,92.4228909118745,54.4785233449142
"SAMPLE_206",122.736197832974,120.643516681312,43.9332484588846,62.9720462255704,73.5066212980261,92.1694631192065,88.0040914680978,132.276114027242,100.722278749599,47.7950964647538
"SAMPLE_207",112.518819912249,122.21096381297,37.1372426016862,68.190968099208,73.8699429168263,94.3160595180335,103.158654048558,131.948089692355,86.6624542106745,61.6656866106556
"SAMPLE_208",106.663463944643,114.809383134986,42.1429016529524,74.0185354409151,70.4518024128098,82.412182701514,103.635705441201,126.61362099473,89.7568149102421,52.7454768639461
"SAMPLE_209",126.534566450199,116.724877892756,41.159294920662,67.6425343701637,69.8410102118859,95.94215613828,81.7853113766479,130.786948743083,94.4529452392035,54.8865555698721
"SAMPLE_210",112.76251514233,105.057184968095,37.9169109010912,69.3624709847433,70.4947837517428,96.7643031541706,93.5449912946308,118.496378771702,103.066884741598,47.53845226181
"SAMPLE_211",118.647220374391,120.599975531033,37.1120390382341,64.7620602696462,69.5302625151879,94.8561646671508,87.4074123385447,124.059967441501,110.665690496596,53.1831277018587
"SAMPLE_212",133.305757683472,116.592893191407,41.6609343630464,65.9378167117697,70.0440587093595,103.867292649742,100.775868357876,116.115764935497,111.636939556589,53.5372293751417
"SAMPLE_213",110.319267310023,120.612231729856,44.2701953998162,65.6741643158916,74.0639953831783,86.9636365049547,91.0581448923552,140.688900165825,96.7740827132426,56.1812626251642
"SAMPLE_214",122.185673345283,125.003122412859,42.3445832095676,66.201832713016,73.704639794685,93.4384513167971,98.7040618871848,139.114462557153,94.8073251710059,56.589024364753
"SAMPLE_215",125.210762891274,125.054001987635,42.8361507455172,73.9298406910941,69.2620526007642,93.7918783804187,94.5298776713149,148.29593173519,108.460988195344,55.3355963365718
"SAMPLE_216",131.119160974506,110.948715343534,41.1787136041535,67.0264289392633,64.4890907532207,96.7370991309177,87.0461858755594,119.998764886281,93.6595499907206,52.3193665478295
"SAMPLE_217",127.250163459978,102.524506382006,42.9501552725132,65.3727853210908,71.2135970650364,94.1643142587886,99.5214308210347,115.383405673768,99.6234569618162,62.1389137056868
"SAMPLE_218",129.682744114722,128.261457843995,43.2600466559847,69.6180546157133,84.4759447497891,101.961816956781,96.7661753713259,129.296855766564,96.8106228749704,56.1318350468495
"SAMPLE_219",135.205504047654,124.429630727105,44.3196616673549,65.9053767799513,65.2220006908378,81.4189286867987,93.5770642180961,120.767370471796,111.446575171049,57.8709874260774
"SAMPLE_220",125.348336011974,139.20005217977,37.66664640843,65.2613598807937,81.7169574840849,99.3816105992863,94.1720794863574,141.448959692101,98.8435113938415,51.850211973078
"SAMPLE_221",114.562525909341,109.285136125473,42.5457859607237,69.4152263269909,69.1530874262072,99.9502445284677,96.0824459333819,130.21041746765,85.8709055412793,60.2508522529344
"SAMPLE_222",123.338749077139,116.951524570151,41.2434717683796,67.4688967465566,69.9330451413895,84.7117376226098,107.061841078365,141.968833217054,92.232898929017,56.5070851090413
"SAMPLE_223",120.03669595588,126.340697044622,42.1870256453952,66.6735042637741,72.3392361527736,91.382861079634,98.5995608124845,127.662751352207,103.417415064475,55.166838811989
"SAMPLE_224",126.256791908984,115.522350893995,43.2833561443081,66.6512110331086,75.8190148061992,100.469846629958,99.5232764470904,127.277405502004,104.542044147254,51.8558135656509
"SAMPLE_225",121.692897120643,113.840951751393,37.9075126753016,76.5991603089315,75.8820296576798,94.3612125643601,98.4829572691937,125.205442637068,97.7991263582005,57.2861577953318
"SAMPLE_226",126.967880026847,125.969017903177,43.4396851043046,62.6404646061395,71.6841102413945,94.1580502343572,96.0098804847189,126.001065849569,96.2559875004693,56.3921077643076
"SAMPLE_227",117.612367220477,117.10505949597,45.624751561217,61.2725344157061,83.8330922716111,95.9960034476906,91.5436650377273,136.521185974316,97.5582551220724,51.4410250651397
"SAMPLE_228",122.364965706988,118.212995844393,37.3253700063151,71.1259119776432,71.9738199360979,98.9194384902026,102.508285857804,124.941806437123,99.5164936737758,49.8348283310128
"SAMPLE_229",120.356939178289,114.202826075604,41.1208095264509,71.7437055439966,72.1315981749216,86.0615066647426,101.949750649273,127.043057252632,103.998352478689,55.5537601146112
"SAMPLE_230",116.481110734172,131.064532467429,41.0871480441657,74.2006566839839,66.5825122130284,98.1141957193065,85.1451378120451,128.239051283216,91.2099662279352,52.6493739889486
"SAMPLE_231",130.588868284249,126.758192986784,43.0559404564651,72.0610157852223,66.3783234192091,91.8290937739981,89.5839467202865,137.068068435612,93.9605850706906,56.1253380920894
"SAMPLE_232",133.631937559513,103.437849221152,43.8923814022717,63.9639316814577,80.7276330637157,95.7548917685908,102.165601538105,135.516919797258,109.016114138901,57.0758086045246
"SAMPLE_233",137.051168855865,121.069644196588,40.7696542516831,72.6169153071293,78.9069579901893,86.312820168958,101.559903216481,124.626992339687,88.457355769914,52.6085408478773
"SAMPLE_234",121.387195016349,121.379284611103,39.2569238469305,70.2867141576609,76.432752067005,105.53747403246,91.2049347641639,94.7394751463465,105.265531375545,49.7025120949013
"SAMPLE_235",117.675149978799,128.40590536557,40.3218807955345,68.9443194496088,71.50733819894,97.0150772014874,94.8494879216426,132.429475878188,94.5885811482642,54.3385161453014
"SAMPLE_236",139.531543588618,109.023653228041,45.4899602745979,67.7885636896477,72.2881864791805,101.164476842576,98.9106871205795,104.13433876603,118.280616289196,51.2027699027801
"SAMPLE_237",115.546759273775,123.759028946878,44.7716743314698,74.8807811123052,80.0484184212351,93.8681418990647,97.4665398891227,126.463617262554,104.098561713658,54.4910831312549
"SAMPLE_238",114.690122884677,114.639303543374,47.5576723991423,67.2412388270075,80.2542760433395,100.207143042956,99.9927702408811,117.93017631177,94.2812154813457,56.2160048524321
"SAMPLE_239",112.58177884613,124.444471506751,42.4627318700031,68.2633096981024,73.6228767155545,96.7572328912873,102.232938756916,127.089904440466,100.334886267791,49.5701696785871
"SAMPLE_240",136.385539821192,128.946250314591,46.9109721227366,64.5443553588801,66.0775258559486,98.3475791965185,92.1877078604334,130.045243310063,85.2109914622707,50.2532382401999
"SAMPLE_241",125.828994060204,108.400976942542,43.8957180530985,71.1889256468941,76.7921549246315,86.3796039271847,85.4470630061645,142.982315833991,109.650977984102,57.8685594502852
"SAMPLE_242",124.108607978419,127.343452035068,41.9461135640384,68.8786734257935,69.528269125467,91.0049402122598,99.7328016458744,97.862250771547,104.742800773315,54.1015555141657
"SAMPLE_243",115.623091082133,107.604521783833,42.1004861678126,75.5096083910936,71.599166778045,94.5658712049404,80.9528480660351,133.614855789582,101.736525984838,59.7937571978336
"SAMPLE_244",125.194826562531,118.155967523397,40.7134636334353,76.1237995242105,64.9956538693409,99.907891464877,89.034297006618,122.594307282805,104.340692200775,57.924327336036
"SAMPLE_245",117.199262276646,128.772628922257,35.9175192148492,71.9458860598297,70.9925394440598,102.454088144758,91.7495066444123,131.077074665029,97.6918525626525,48.2855331570603
"SAMPLE_246",116.42702901357,114.036006717732,40.1196716888544,70.5806041796559,73.9983776852027,93.2232937676293,111.850738166259,131.44678219974,80.3237548884635,55.0239148086181
"SAMPLE_247",113.008762983563,123.169757236595,35.628724180199,71.1735514540394,72.9421941613336,92.8138446759606,88.6264761161135,122.3306615108,92.2977078930572,51.4029021814191
"SAMPLE_248",126.017268804379,117.312556721916,45.8390478725083,72.7789513241066,75.9057731917661,89.8008475839851,96.1218465351987,122.032083493986,92.0678223194527,52.6830939249872
